id,date,month,lon,lat,g,cov,sex,length,bathy,ground,year
ct140-690BAT-13,2018-02-12 12:00,02,70.87345239,-50.53017807,0.069850391,non-cov,m,2.03,-652.3549805,1,2018
ct140-690BAT-13,2018-02-17 12:00,02,70.91319503,-50.52778941,0.053712423,non-cov,m,2.03,-629.9860229,1,2018
ct140-690BAT-13,2018-02-15 12:00,02,70.94728462,-50.51470592,0.05867536,non-cov,m,2.03,-663.2999878,1,2018
ct140-690BAT-13,2018-03-26 12:00,03,70.44428983,-50.64097974,0.05363635,non-cov,m,2.03,-758.5679932,1,2018
ct140-690BAT-13,2018-02-28 12:00,02,71.14959142,-50.44033397,0.036368906,non-cov,m,2.03,-662.8060303,1,2018
ct140-690BAT-13,2018-02-23 12:00,02,70.86807537,-50.56696871,0.04266041,non-cov,m,2.03,-634.4249878,1,2018
ct140-690BAT-13,2018-04-09 12:00,04,70.67952372,-50.21904347,0.257499909,non-cov,m,2.03,-545.9680176,1,2018
ct140-690BAT-13,2018-02-14 12:00,02,70.80541081,-50.51206562,0.061377847,non-cov,m,2.03,-601.4110107,1,2018
ct140-690BAT-13,2018-03-23 12:00,03,70.18101782,-50.58210482,0.049446866,non-cov,m,2.03,-717.559021,1,2018
ct140-690BAT-13,2018-03-31 12:00,03,70.82591651,-50.54334643,0.074542812,non-cov,m,2.03,-676.4240112,1,2018
ct140-690BAT-13,2018-02-13 12:00,02,71.05694498,-50.50036374,0.064967419,non-cov,m,2.03,-747.4539795,1,2018
ct140-690BAT-13,2018-03-17 12:00,03,70.3231218,-50.6868192,0.044290254,non-cov,m,2.03,-862.4899902,1,2018
ct140-690BAT-13,2018-03-10 12:00,03,70.92965678,-50.47358615,0.037605734,non-cov,m,2.03,-686.242981,1,2018
ct140-690BAT-13,2018-04-02 12:00,04,70.52292749,-50.63153852,0.088137556,non-cov,m,2.03,-702.6539917,1,2018
ct140-690BAT-13,2018-02-11 12:00,02,70.89682422,-50.52821271,0.07518651,non-cov,m,2.03,-622.3410034,1,2018
ct140-690BAT-13,2018-03-29 12:00,03,70.42103555,-50.49507396,0.064545716,non-cov,m,2.03,-715.1060181,1,2018
ct140-690BAT-13,2018-02-25 12:00,02,70.99909851,-50.51040689,0.039780922,non-cov,m,2.03,-658.2800293,1,2018
ct140-690BAT-13,2018-03-24 12:00,03,70.10568573,-50.62973966,0.050575303,non-cov,m,2.03,-743.5859985,1,2018
ct140-690BAT-13,2018-02-27 12:00,02,70.73954384,-50.57466031,0.037385361,non-cov,m,2.03,-606.8129883,1,2018
ct140-690BAT-13,2018-04-01 12:00,04,70.99500378,-50.48356991,0.079287112,non-cov,m,2.03,-658.8549805,1,2018
ct140-690BAT-13,2018-02-22 12:00,02,70.87897766,-50.5642661,0.044174915,non-cov,m,2.03,-644.0880127,1,2018
ct140-690BAT-13,2018-03-15 12:00,03,70.4675921,-50.56102071,0.042633254,non-cov,m,2.03,-691.0599976,1,2018
ct140-690BAT-13,2018-04-08 12:00,04,70.51320116,-50.4881904,0.224649631,non-cov,m,2.03,-638.9039917,1,2018
ct140-690BAT-13,2018-02-10 12:00,02,70.72667848,-50.51868962,0.081072143,non-cov,m,2.03,-537.6849976,1,2018
ct140-690BAT-13,2018-03-30 12:00,03,70.71927467,-50.53270687,0.069693471,non-cov,m,2.03,-537.9290161,1,2018
ct140-690BAT-13,2018-02-21 12:00,02,70.91191829,-50.49165503,0.045738923,non-cov,m,2.03,-669.2180176,1,2018
ct140-690BAT-13,2018-04-03 12:00,04,70.68058052,-50.59947365,0.10279037,non-cov,m,2.03,-602.5579834,1,2018
ct140-690BAT-13,2018-02-24 12:00,02,70.88829631,-50.50971733,0.041203265,non-cov,m,2.03,-641.4190063,1,2018
ct140-690BAT-13,2018-04-04 12:00,04,70.74844519,-50.62253638,0.119301134,non-cov,m,2.03,-611.4110107,1,2018
ct140-690BAT-13,2018-03-03 12:00,03,70.96924935,-50.54617766,0.036299234,non-cov,m,2.03,-652.6500244,1,2018
ct140-690BAT-13,2018-02-26 12:00,02,70.78085992,-50.56376896,0.038600325,non-cov,m,2.03,-637.0139771,1,2018
ct140-690BAT-13,2018-04-06 12:00,04,70.98856242,-50.68063327,0.16082109,non-cov,m,2.03,-540.9240112,1,2018
ct140-690BAT-13,2018-04-07 12:00,04,70.86514894,-50.57116926,0.19534113,non-cov,m,2.03,-636.0100098,1,2018
ct140-690BAT-13,2018-03-28 12:00,03,70.33766763,-50.6339645,0.059783472,non-cov,m,2.03,-834.2260132,1,2018
ct140-690BAT-13,2018-04-05 12:00,04,70.71931784,-50.6116038,0.138322216,non-cov,m,2.03,-605.5200195,1,2018
ct140-690BAT-13,2018-05-17 12:00,05,67.58862341,-50.53278441,0.786337019,non-cov,m,2.03,-1700.640991,1,2018
ct140-690BAT-13,2018-05-18 12:00,05,66.57416054,-50.81151862,0.831054878,non-cov,m,2.03,-2753.208984,0,2018
ct140-690BAT-13,2018-05-19 12:00,05,65.18888165,-50.98621117,0.817581007,non-cov,m,2.03,-3428.937988,0,2018
ct140-690BAT-13,2018-05-20 12:00,05,63.92671316,-51.00597433,0.790662662,non-cov,m,2.03,-4140.641113,0,2018
ct140-690BAT-13,2018-05-21 12:00,05,63.07169151,-50.97345578,0.790662662,non-cov,m,2.03,-4309.204102,0,2018
ct140-695BAT-13,2018-04-12 11:00,04,54.40953303,-65.38880949,0.625081926,non-cov,f,2.23,-1865.218994,0,2018
ct140-695BAT-13,2018-03-16 11:00,03,57.99525692,-64.67567671,0.470800084,non-cov,f,2.23,-4067.850098,0,2018
ct140-695BAT-13,2018-03-02 11:00,03,58.35999084,-61.21386451,0.695917326,non-cov,f,2.23,-4816.51416,0,2018
ct140-695BAT-13,2018-03-12 11:00,03,57.61111926,-64.26461125,0.566458661,non-cov,f,2.23,-4169.59082,0,2018
ct140-695BAT-13,2018-04-08 11:00,04,57.28583572,-65.50633375,0.608325768,non-cov,f,2.23,-2921.945068,0,2018
ct140-695BAT-13,2018-03-08 11:00,03,57.15469776,-63.095466,0.638703199,non-cov,f,2.23,-4716.056152,0,2018
ct140-695BAT-13,2018-04-07 11:00,04,57.64328522,-65.78697606,0.589193352,non-cov,f,2.23,-2635.656982,0,2018
ct140-695BAT-13,2018-04-06 11:00,04,58.25768798,-65.99975469,0.565578078,non-cov,f,2.23,-2402.800049,0,2018
ct140-695BAT-13,2018-04-09 11:00,04,56.71987425,-65.35897589,0.622604219,non-cov,f,2.23,-2607.410889,0,2018
ct140-695BAT-13,2018-04-17 11:00,04,55.1879764,-65.14093541,0.567810676,non-cov,f,2.23,-3684.875,0,2018
ct140-695BAT-13,2018-03-06 11:00,03,57.47524229,-62.44681946,0.659062976,non-cov,f,2.23,-4768.432129,0,2018
ct140-695BAT-13,2018-03-11 11:00,03,57.59119794,-63.99097213,0.590198093,non-cov,f,2.23,-4375.875,0,2018
ct140-695BAT-13,2018-04-13 11:00,04,53.43913839,-65.15301928,0.597193517,non-cov,f,2.23,-2180.176025,0,2018
ct140-695BAT-13,2018-04-10 11:00,04,56.00340724,-65.4806621,0.631847095,non-cov,f,2.23,-2228.166992,0,2018
ct140-695BAT-13,2018-04-11 11:00,04,55.31403996,-65.48040325,0.635122576,non-cov,f,2.23,-2098.906006,0,2018
ct140-695BAT-13,2018-03-05 11:00,03,57.4303191,-61.96381498,0.66577218,non-cov,f,2.23,-4924.140137,0,2018
ct140-695BAT-13,2018-04-16 11:00,04,54.43179305,-65.11382662,0.586538762,non-cov,f,2.23,-2797.447998,0,2018
ct140-695BAT-13,2018-04-02 11:00,04,58.43089624,-65.55669969,0.465064434,non-cov,f,2.23,-3446.216064,0,2018
ct140-695BAT-13,2018-03-07 11:00,03,57.21926694,-62.85631106,0.647819182,non-cov,f,2.23,-4732.00293,0,2018
ct140-695BAT-13,2018-03-17 11:00,03,57.87411583,-64.62779769,0.468150846,non-cov,f,2.23,-4038.865967,0,2018
ct140-695BAT-13,2018-04-04 11:00,04,58.99452329,-66.02687077,0.504091991,non-cov,f,2.23,-2845.189941,0,2018
ct140-695BAT-13,2018-03-18 11:00,03,57.73218948,-64.40911275,0.463727025,non-cov,f,2.23,-4002.625977,0,2018
ct140-695BAT-13,2018-04-05 11:00,04,58.52616961,-66.15460813,0.533227473,non-cov,f,2.23,-2429.965088,0,2018
ct140-695BAT-13,2018-03-04 11:00,03,58.01440628,-61.42084532,0.67478929,non-cov,f,2.23,-4803.290039,0,2018
ct140-695BAT-13,2018-04-29 11:00,04,58.15692763,-65.02172506,0.535569117,non-cov,f,2.23,-3992.923096,0,2018
ct140-695BAT-13,2018-03-23 11:00,03,57.14921397,-64.32258906,0.459121685,non-cov,f,2.23,-4204.025879,0,2018
ct140-695BAT-13,2018-03-09 11:00,03,57.23841049,-63.31280135,0.627981028,non-cov,f,2.23,-4736.787109,0,2018
ct140-695BAT-13,2018-04-23 11:00,04,56.8859396,-64.82053259,0.517933759,non-cov,f,2.23,-3763.313965,0,2018
ct140-695BAT-13,2018-04-01 11:00,04,58.31311129,-65.57983511,0.441940864,non-cov,f,2.23,-3387.204102,0,2018
ct140-695BAT-13,2018-04-24 11:00,04,57.04826791,-64.94790869,0.516107899,non-cov,f,2.23,-3466.165039,0,2018
ct140-695BAT-13,2018-04-22 11:00,04,57.05721024,-64.98749784,0.526726929,non-cov,f,2.23,-3414.334961,0,2018
ct140-695BAT-13,2018-03-19 11:00,03,58.13459829,-64.33419949,0.463249642,non-cov,f,2.23,-4251.817871,0,2018
ct140-695BAT-13,2018-04-03 11:00,04,58.70821533,-65.62816176,0.487350892,non-cov,f,2.23,-3354.423096,0,2018
ct140-695BAT-13,2018-03-31 11:00,03,57.4276892,-65.18169851,0.44087691,non-cov,f,2.23,-3486.397949,0,2018
ct140-695BAT-13,2018-04-27 11:00,04,57.75375449,-64.45907273,0.525733891,non-cov,f,2.23,-3989.721924,0,2018
ct140-695BAT-13,2018-04-15 11:00,04,53.69725038,-65.05423558,0.594410604,non-cov,f,2.23,-2672.562988,0,2018
ct140-695BAT-13,2018-04-21 11:00,04,57.01184788,-65.25202582,0.534923035,non-cov,f,2.23,-3181.568115,0,2018
ct140-695BAT-13,2018-03-24 11:00,03,56.6815449,-64.82964352,0.437090631,non-cov,f,2.23,-3710.495117,0,2018
ct140-695BAT-13,2018-04-20 11:00,04,56.56265429,-65.21180227,0.548809232,non-cov,f,2.23,-2687.469971,0,2018
ct140-695BAT-13,2018-03-25 11:00,03,57.32428742,-65.21242182,0.422689496,non-cov,f,2.23,-3480.378906,0,2018
ct140-695BAT-13,2018-03-13 11:00,03,57.24121527,-64.76176718,0.530131768,non-cov,f,2.23,-3743.489014,0,2018
ct140-695BAT-13,2018-03-01 11:00,03,58.63971427,-60.90269708,0.709020418,non-cov,f,2.23,-4879.740234,0,2018
ct140-695BAT-13,2018-03-14 11:00,03,57.19227951,-65.06567541,0.493322242,non-cov,f,2.23,-3506.387939,0,2018
ct140-695BAT-13,2018-03-10 11:00,03,57.32364542,-63.56720964,0.613884369,non-cov,f,2.23,-4622.527832,0,2018
ct140-695BAT-13,2018-03-03 11:00,03,58.31356612,-61.47222467,0.682628335,non-cov,f,2.23,-4808.859863,0,2018
ct140-695BAT-13,2018-03-22 11:00,03,57.55582003,-63.95251798,0.458842816,non-cov,f,2.23,-4398.589844,0,2018
ct140-695BAT-13,2018-04-19 11:00,04,55.97384124,-65.14599731,0.559112039,non-cov,f,2.23,-3200.878906,0,2018
ct140-695BAT-13,2018-04-18 11:00,04,55.21527197,-65.06671431,0.563336078,non-cov,f,2.23,-3710.821045,0,2018
ct140-695BAT-13,2018-04-14 11:00,04,53.41913984,-65.10100053,0.59572642,non-cov,f,2.23,-2751.054932,0,2018
ct140-695BAT-13,2018-05-01 11:00,05,57.80184186,-65.43737668,0.540106351,non-cov,f,2.23,-3431.650879,0,2018
ct140-695BAT-13,2018-04-25 11:00,04,57.25439844,-64.68942852,0.519022767,non-cov,f,2.23,-3782.955078,0,2018
ct140-695BAT-13,2018-04-28 11:00,04,58.01010452,-64.63668466,0.534241517,non-cov,f,2.23,-4152.598145,0,2018
ct140-695BAT-13,2018-04-30 11:00,04,58.05308074,-65.19105357,0.540106351,non-cov,f,2.23,-3836.812988,0,2018
ct140-695BAT-13,2018-03-21 11:00,03,58.16442143,-64.09465522,0.463331407,non-cov,f,2.23,-4367.566895,0,2018
ct140-695BAT-13,2018-03-27 11:00,03,57.12267868,-65.1808016,0.416414875,non-cov,f,2.23,-3390.566895,0,2018
ct140-695BAT-13,2018-03-20 11:00,03,58.28510171,-64.27652352,0.463222415,non-cov,f,2.23,-4169.470215,0,2018
ct140-695BAT-13,2018-03-26 11:00,03,57.36396888,-65.31571163,0.418112953,non-cov,f,2.23,-3312.061035,0,2018
ct140-695BAT-13,2018-03-28 11:00,03,57.40878841,-65.15566065,0.419492118,non-cov,f,2.23,-3493.504883,0,2018
ct140-695BAT-13,2018-03-29 11:00,03,57.43091044,-65.16043701,0.423903183,non-cov,f,2.23,-3492.035889,0,2018
ct140-695BAT-13,2018-03-30 11:00,03,57.09524676,-65.18646745,0.428661342,non-cov,f,2.23,-3353.717041,0,2018
ct140-695BAT-13,2018-03-15 11:00,03,58.04082391,-64.84713451,0.47400748,non-cov,f,2.23,-3959.38501,0,2018
ct140-695BAT-13,2018-04-26 11:00,04,57.58934238,-64.64278147,0.522804886,non-cov,f,2.23,-3836.815918,0,2018
ct140-699BAT-13,2018-04-15 14:00,04,95.49815314,-52.17939866,0.73535471,non-cov,f,2.57,-3734.269043,0,2018
ct140-699BAT-13,2018-04-19 14:00,04,97.60886245,-51.69912663,0.735354706,non-cov,f,2.57,-3705.062012,0,2018
ct140-699BAT-13,2018-04-22 14:00,04,97.04255161,-51.00601061,0.735354702,non-cov,f,2.57,-3891.054932,0,2018
ct140-699BAT-13,2018-04-17 14:00,04,96.7175071,-51.98869443,0.735354708,non-cov,f,2.57,-3676.111084,0,2018
ct140-699BAT-13,2018-04-23 14:00,04,97.10524361,-50.71584232,0.735354701,non-cov,f,2.57,-3555.520996,0,2018
ct140-699BAT-13,2018-03-13 14:00,03,83.78720246,-57.50766734,0.735354748,non-cov,f,2.57,-4428.204102,0,2018
ct140-699BAT-13,2018-03-19 14:00,03,85.91771002,-56.0528928,0.735354741,non-cov,f,2.57,-4785.907227,0,2018
ct140-699BAT-13,2018-04-18 14:00,04,97.18671643,-51.92431176,0.735354707,non-cov,f,2.57,-3800.606934,0,2018
ct140-699BAT-13,2018-04-25 14:00,04,97.75830585,-50.26246987,0.735354698,non-cov,f,2.57,-3641.468994,0,2018
ct140-699BAT-13,2018-04-16 14:00,04,96.05173716,-52.14229641,0.735354709,non-cov,f,2.57,-3879.262939,0,2018
ct140-699BAT-13,2018-04-21 14:00,04,97.24327838,-51.20195952,0.735354703,non-cov,f,2.57,-3702.207031,0,2018
ct140-699BAT-13,2018-03-29 14:00,03,90.04107715,-55.74662608,0.73535473,non-cov,f,2.57,-4159.397949,0,2018
ct140-699BAT-13,2018-04-14 14:00,04,94.70866375,-52.23229529,0.735354712,non-cov,f,2.57,-4031.084961,0,2018
ct140-699BAT-13,2018-04-20 14:00,04,97.5473992,-51.51407179,0.735354704,non-cov,f,2.57,-3723.75,0,2018
ct140-699BAT-13,2018-03-11 14:00,03,84.39036242,-57.34737419,0.73535475,non-cov,f,2.57,-4618.199219,0,2018
ct140-699BAT-13,2018-03-23 14:00,03,87.98660196,-55.23380884,0.735354736,non-cov,f,2.57,-4584.844238,0,2018
ct140-699BAT-13,2018-04-13 14:00,04,94.26833045,-52.33295977,0.735354713,non-cov,f,2.57,-3875.083984,0,2018
ct140-699BAT-13,2018-05-03 14:00,05,99.99148614,-51.85103692,0.735354687,non-cov,f,2.57,-3855.48999,0,2018
ct140-699BAT-13,2018-04-24 14:00,04,97.33370579,-50.51964143,0.735354699,non-cov,f,2.57,-3532.724121,0,2018
ct140-699BAT-13,2018-05-01 14:00,05,100.9141011,-51.15497819,0.73535469,non-cov,f,2.57,-3435.25708,0,2018
ct140-699BAT-13,2018-04-12 14:00,04,94.25096529,-52.44371765,0.735354714,non-cov,f,2.57,-3947.158936,0,2018
ct140-699BAT-13,2018-04-26 14:00,04,98.63433038,-50.33075641,0.735354696,non-cov,f,2.57,-3555.413086,0,2018
ct140-699BAT-13,2018-03-24 14:00,03,88.22662604,-55.44905259,0.735354735,non-cov,f,2.57,-4573.96582,0,2018
ct140-699BAT-13,2018-03-12 14:00,03,84.21857098,-57.55266593,0.735354749,non-cov,f,2.57,-4556.400879,0,2018
ct140-699BAT-13,2018-03-22 14:00,03,87.73971214,-55.3398189,0.735354737,non-cov,f,2.57,-4526.50293,0,2018
ct140-699BAT-13,2018-05-04 14:00,05,99.71430588,-52.08766119,0.735354686,non-cov,f,2.57,-3604.407959,0,2018
ct140-699BAT-13,2018-03-10 14:00,03,84.31314499,-57.03428645,0.735354752,non-cov,f,2.57,-4732,0,2018
ct140-699BAT-13,2018-05-02 14:00,05,100.5186095,-51.43935273,0.735354689,non-cov,f,2.57,-3690.772949,0,2018
ct140-699BAT-13,2018-04-09 14:00,04,93.25319654,-52.73003921,0.735354717,non-cov,f,2.57,-4116.977051,0,2018
ct140-699BAT-13,2018-03-17 14:00,03,85.14638945,-56.58946875,0.735354743,non-cov,f,2.57,-4917.423828,0,2018
ct140-699BAT-13,2018-02-28 14:00,02,85.63183608,-55.32078121,0.735354765,non-cov,f,2.57,-4643.155762,0,2018
ct140-699BAT-13,2018-03-31 14:00,03,90.20999103,-55.24364251,0.735354728,non-cov,f,2.57,-4177.37793,0,2018
ct140-699BAT-13,2018-03-14 14:00,03,83.73756852,-57.44372902,0.735354747,non-cov,f,2.57,-4455.623047,0,2018
ct140-699BAT-13,2018-04-28 14:00,04,99.82858275,-50.82746448,0.735354694,non-cov,f,2.57,-3499.605957,0,2018
ct140-699BAT-13,2018-03-16 14:00,03,84.99596998,-57.04627914,0.735354745,non-cov,f,2.57,-4723.78418,0,2018
ct140-699BAT-13,2018-03-18 14:00,03,85.24511784,-56.21666486,0.735354742,non-cov,f,2.57,-4758.508789,0,2018
ct140-699BAT-13,2018-04-11 14:00,04,94.06485987,-52.51294496,0.735354715,non-cov,f,2.57,-3964.566895,0,2018
ct140-699BAT-13,2018-04-08 14:00,04,93.12887687,-52.77256555,0.735354718,non-cov,f,2.57,-4065.968994,0,2018
ct140-699BAT-13,2018-03-09 14:00,03,83.64606752,-56.60481857,0.735354753,non-cov,f,2.57,-4723.558105,0,2018
ct140-699BAT-13,2018-04-30 14:00,04,100.6862272,-51.13429562,0.735354691,non-cov,f,2.57,-3456.820068,0,2018
ct140-699BAT-13,2018-03-15 14:00,03,84.18014353,-57.21711796,0.735354746,non-cov,f,2.57,-4714.209961,0,2018
ct140-699BAT-13,2018-03-20 14:00,03,86.35848055,-55.60412281,0.73535474,non-cov,f,2.57,-4647.129883,0,2018
ct140-699BAT-13,2018-03-04 14:00,03,84.81018281,-55.44400195,0.73535476,non-cov,f,2.57,-4796.918945,0,2018
ct140-699BAT-13,2018-03-06 14:00,03,84.38013411,-55.95624992,0.735354757,non-cov,f,2.57,-4754.788086,0,2018
ct140-699BAT-13,2018-03-08 14:00,03,83.41206941,-56.30455911,0.735354755,non-cov,f,2.57,-4671.076172,0,2018
ct140-699BAT-13,2018-03-21 14:00,03,87.14045495,-55.43729716,0.735354739,non-cov,f,2.57,-4696.86084,0,2018
ct140-699BAT-13,2018-03-30 14:00,03,90.11351885,-55.66151077,0.735354729,non-cov,f,2.57,-4250.600098,0,2018
ct140-699BAT-13,2018-04-29 14:00,04,100.2649446,-50.92727735,0.735354692,non-cov,f,2.57,-3430.459961,0,2018
ct140-699BAT-13,2018-03-05 14:00,03,84.60840154,-55.70060574,0.735354759,non-cov,f,2.57,-4777.710938,0,2018
ct140-699BAT-13,2018-04-10 14:00,04,93.4954202,-52.71324121,0.735354716,non-cov,f,2.57,-4100.936035,0,2018
ct140-699BAT-13,2018-03-28 14:00,03,89.93004359,-55.76865059,0.735354731,non-cov,f,2.57,-4278.632813,0,2018
ct140-699BAT-13,2018-04-06 14:00,04,91.92962056,-52.99231292,0.73535472,non-cov,f,2.57,-4295.088867,0,2018
ct140-699BAT-13,2018-03-07 14:00,03,83.92622356,-56.05598429,0.735354756,non-cov,f,2.57,-4749.032227,0,2018
ct140-699BAT-13,2018-04-27 14:00,04,99.09027598,-50.673094,0.735354695,non-cov,f,2.57,-3400.006104,0,2018
ct140-699BAT-13,2018-04-05 14:00,04,91.45388551,-53.15238065,0.735354721,non-cov,f,2.57,-4300.176758,0,2018
ct140-699BAT-13,2018-04-04 14:00,04,91.06852374,-53.69492282,0.735354723,non-cov,f,2.57,-4380.63916,0,2018
ct140-699BAT-13,2018-03-26 14:00,03,89.00030839,-55.73920813,0.735354733,non-cov,f,2.57,-4581.190918,0,2018
ct140-699BAT-13,2018-03-27 14:00,03,89.46503223,-55.90567685,0.735354732,non-cov,f,2.57,-4513.408203,0,2018
ct140-699BAT-13,2018-04-02 14:00,04,90.91708009,-54.45514098,0.735354725,non-cov,f,2.57,-4502.530762,0,2018
ct140-699BAT-13,2018-03-03 14:00,03,84.97229203,-55.28999566,0.735354761,non-cov,f,2.57,-4762.196777,0,2018
ct140-699BAT-13,2018-04-03 14:00,04,91.29220378,-54.24166813,0.735354724,non-cov,f,2.57,-4477.548828,0,2018
ct140-699BAT-13,2018-03-02 14:00,03,85.15461671,-55.32713899,0.735354762,non-cov,f,2.57,-4754.117188,0,2018
ct140-699BAT-13,2018-03-01 14:00,03,85.40685855,-55.27578124,0.735354764,non-cov,f,2.57,-4733.698242,0,2018
ct140-699BAT-13,2018-04-01 14:00,04,90.4464559,-54.78697569,0.735354727,non-cov,f,2.57,-4476.446777,0,2018
ct140-699BAT-13,2018-04-07 14:00,04,92.36918082,-52.90230449,0.735354719,non-cov,f,2.57,-4156.006836,0,2018
ct140-699BAT-13,2018-03-25 14:00,03,88.75649555,-55.67274189,0.735354734,non-cov,f,2.57,-4430.194824,0,2018
ct140-699BAT-13,2018-06-07 14:00,06,92.85319672,-53.91693307,0.735354652,non-cov,f,2.57,-4143.231934,0,2018
ct140-699BAT-13,2018-06-03 14:00,06,94.0463817,-53.88433747,0.735354656,non-cov,f,2.57,-4232.713867,0,2018
ct140-699BAT-13,2018-05-30 14:00,05,95.86068025,-53.69808543,0.73535466,non-cov,f,2.57,-3752.519043,0,2018
ct140-699BAT-13,2018-06-08 14:00,06,92.24115048,-53.91456026,0.735354651,non-cov,f,2.57,-4347.743164,0,2018
ct140-699BAT-13,2018-05-12 14:00,05,101.3271571,-52.27684575,0.735354676,non-cov,f,2.57,-3613.427002,0,2018
ct140-699BAT-13,2018-05-16 14:00,05,100.0260644,-52.19647464,0.735354672,non-cov,f,2.57,-3751.758057,0,2018
ct140-699BAT-13,2018-06-09 14:00,06,91.79628226,-53.97234828,0.73535465,non-cov,f,2.57,-4256.208984,0,2018
ct140-699BAT-13,2018-06-10 14:00,06,91.03674862,-53.66356211,0.735354649,non-cov,f,2.57,-4388.408203,0,2018
ct140-699BAT-13,2018-05-08 14:00,05,100.3022794,-52.32041163,0.735354681,non-cov,f,2.57,-3702.916016,0,2018
ct140-699BAT-13,2018-06-04 14:00,06,93.76873954,-53.87508427,0.735354655,non-cov,f,2.57,-4280.153809,0,2018
ct140-699BAT-13,2018-06-01 14:00,06,94.62015692,-53.84353112,0.735354658,non-cov,f,2.57,-4141.168945,0,2018
ct140-699BAT-13,2018-06-11 14:00,06,90.33078018,-53.74325268,0.735354648,non-cov,f,2.57,-4358.143066,0,2018
ct140-699BAT-13,2018-06-02 14:00,06,94.24770878,-53.88168134,0.735354657,non-cov,f,2.57,-4245.945801,0,2018
ct140-699BAT-13,2018-07-07 14:00,07,80.25498507,-49.83111661,0.735354636,non-cov,f,2.57,-3744.998047,0,2018
ct140-699BAT-13,2018-05-27 14:00,05,96.94196542,-53.36972756,0.735354663,non-cov,f,2.57,-3948.072021,0,2018
ct140-699BAT-13,2018-06-27 14:00,06,86.47096278,-51.55423649,0.735354642,non-cov,f,2.57,-4371.76709,0,2018
ct140-699BAT-13,2018-05-31 14:00,05,95.21940013,-53.77746964,0.735354659,non-cov,f,2.57,-3902.688965,0,2018
ct140-699BAT-13,2018-06-05 14:00,06,93.59666337,-53.85989835,0.735354654,non-cov,f,2.57,-4168.168945,0,2018
ct140-699BAT-13,2018-07-06 14:00,07,80.69131021,-50.29064885,0.735354637,non-cov,f,2.57,-3847.878906,0,2018
ct140-699BAT-13,2018-06-15 14:00,06,90.57785674,-53.79313463,0.735354646,non-cov,f,2.57,-4303.634766,0,2018
ct140-699BAT-13,2018-06-06 14:00,06,93.35490227,-53.87476612,0.735354653,non-cov,f,2.57,-4154.121094,0,2018
ct140-699BAT-13,2018-06-29 14:00,06,85.7017381,-50.79241048,0.735354641,non-cov,f,2.57,-4213.541016,0,2018
ct140-699BAT-13,2018-05-07 14:00,05,100.1144611,-52.27626192,0.735354682,non-cov,f,2.57,-3710.052979,0,2018
ct140-699BAT-13,2018-06-30 14:00,06,85.13681307,-50.67542517,0.735354641,non-cov,f,2.57,-4147.765137,0,2018
ct140-699BAT-13,2018-06-16 14:00,06,90.50006498,-53.68589645,0.735354646,non-cov,f,2.57,-4325.73291,0,2018
ct140-699BAT-13,2018-05-29 14:00,05,96.22815772,-53.59123982,0.735354661,non-cov,f,2.57,-3934.514893,0,2018
ct140-699BAT-13,2018-05-28 14:00,05,96.61727858,-53.46710227,0.735354662,non-cov,f,2.57,-3854.878906,0,2018
ct140-699BAT-13,2018-05-14 14:00,05,100.9769367,-52.67545488,0.735354674,non-cov,f,2.57,-3475.876953,0,2018
ct140-699BAT-13,2018-05-09 14:00,05,100.3956936,-52.34110399,0.73535468,non-cov,f,2.57,-3632.999023,0,2018
ct140-699BAT-13,2018-07-04 14:00,07,82.2214036,-50.71520076,0.735354639,non-cov,f,2.57,-4022.866943,0,2018
ct140-699BAT-13,2018-05-06 14:00,05,99.9580183,-52.2951123,0.735354683,non-cov,f,2.57,-3567.621094,0,2018
ct140-699BAT-13,2018-06-21 14:00,06,88.6626189,-52.57436095,0.735354644,non-cov,f,2.57,-4273.350098,0,2018
ct140-699BAT-13,2018-06-17 14:00,06,89.96164053,-53.42850295,0.735354645,non-cov,f,2.57,-4265.812012,0,2018
ct140-699BAT-13,2018-06-24 14:00,06,87.49248904,-51.90634548,0.735354643,non-cov,f,2.57,-4011.552002,0,2018
ct140-699BAT-13,2018-05-25 14:00,05,97.6050133,-53.28799088,0.735354664,non-cov,f,2.57,-3794.870117,0,2018
ct140-699BAT-13,2018-06-26 14:00,06,86.88765642,-51.65962391,0.735354642,non-cov,f,2.57,-4304.104004,0,2018
ct140-699BAT-13,2018-05-13 14:00,05,101.5301434,-52.45002283,0.735354675,non-cov,f,2.57,-3203.496094,0,2018
ct140-699BAT-13,2018-07-10 14:00,07,79.62615721,-49.24492452,0.735354634,non-cov,f,2.57,-3803.459961,0,2018
ct140-699BAT-13,2018-07-05 14:00,07,81.36956715,-50.63415975,0.735354638,non-cov,f,2.57,-3941.202881,0,2018
ct140-699BAT-13,2018-06-12 14:00,06,90.16335526,-54.0844278,0.735354647,non-cov,f,2.57,-4593.367188,0,2018
ct140-699BAT-13,2018-06-20 14:00,06,89.02635036,-52.74117484,0.735354645,non-cov,f,2.57,-4363.60791,0,2018
ct140-699BAT-13,2018-06-14 14:00,06,90.12240447,-53.72027162,0.735354646,non-cov,f,2.57,-4474.207031,0,2018
ct140-699BAT-13,2018-06-23 14:00,06,87.72792167,-52.25713708,0.735354643,non-cov,f,2.57,-4172.195801,0,2018
